location,iso_code,continent,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Poland,POL,Europe,2020-09-07,71126.0,302.0,536.286,2124.0,4.0,12.142999999999999,1879.3229999999999,7.98,14.17,56.121,0.106,0.321,0.88,,,2113.0,55.831,,,,,2751413.0,10025.0,72.699,0.265,21692.0,0.573,0.025,40.4,people tested,,,,,,36.11,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-08,71526.0,400.0,514.857,2136.0,12.0,11.142999999999999,1889.892,10.569,13.604000000000001,56.438,0.317,0.294,0.89,,,2042.0,53.955,,,,,2769608.0,18195.0,73.18,0.48100000000000004,20191.0,0.5329999999999999,0.025,39.2,people tested,,,,,,36.11,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-09,71947.0,421.0,490.0,2147.0,11.0,9.857000000000001,1901.016,11.124,12.947000000000001,56.729,0.29100000000000004,0.26,0.92,,,2070.0,54.693999999999996,,,,,2792387.0,22779.0,73.782,0.602,19966.0,0.528,0.025,40.7,people tested,,,,,,36.11,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-10,72453.0,506.0,474.85699999999997,2159.0,12.0,9.571,1914.386,13.37,12.547,57.04600000000001,0.317,0.253,0.96,,,1924.0,50.836999999999996,,,,,2810401.0,18014.0,74.258,0.47600000000000003,19115.0,0.505,0.025,40.3,people tested,,,,,,36.11,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-11,73047.0,594.0,461.0,2169.0,10.0,9.857000000000001,1930.0810000000001,15.695,12.181,57.31,0.264,0.26,1.0,,,1957.0,51.708999999999996,,,,,2829116.0,18715.0,74.752,0.494,18682.0,0.494,0.025,40.5,people tested,,,,,,36.11,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-12,73650.0,603.0,466.14300000000003,2182.0,13.0,9.857000000000001,1946.013,15.933,12.317,57.653999999999996,0.34299999999999997,0.26,1.02,,,1946.0,51.418,,,,,2849407.0,20291.0,75.288,0.536,18035.0,0.47700000000000004,0.026000000000000002,38.7,people tested,,,,,,36.11,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-13,74152.0,502.0,475.42900000000003,2188.0,6.0,9.714,1959.277,13.264000000000001,12.562000000000001,57.812,0.159,0.257,1.05,,,1961.0,51.81399999999999,,,,,2863566.0,14159.0,75.66199999999999,0.374,17454.0,0.461,0.027000000000000003,36.7,people tested,,,,,,36.11,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-14,74529.0,377.0,486.14300000000003,2203.0,15.0,11.286,1969.239,9.961,12.845,58.208999999999996,0.396,0.298,1.08,,,1972.0,52.105,,,,,2875675.0,12109.0,75.982,0.32,17752.0,0.469,0.027000000000000003,36.5,people tested,,,,,,36.11,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-15,75134.0,605.0,515.429,2227.0,24.0,13.0,1985.224,15.985999999999999,13.619000000000002,58.843,0.634,0.34299999999999997,1.13,,,1996.0,52.739,,,,,2893600.0,17925.0,76.456,0.474,17713.0,0.46799999999999997,0.028999999999999998,34.4,people tested,,,,,,36.11,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-16,75734.0,600.0,541.0,2237.0,10.0,12.857000000000001,2001.078,15.853,14.295,59.107,0.264,0.34,1.18,,,2007.0,53.03,,,,,2914967.0,21367.0,77.021,0.565,17511.0,0.46299999999999997,0.031,32.4,people tested,,,,,,36.11,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-17,76571.0,837.0,588.286,2253.0,16.0,13.429,2023.193,22.116,15.544,59.53,0.423,0.355,1.23,,,1917.0,50.652,,,,,2936840.0,21873.0,77.59899999999999,0.578,18063.0,0.47700000000000004,0.033,30.7,people tested,,,,,,36.11,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-18,77328.0,757.0,611.571,2270.0,17.0,14.429,2043.195,20.002,16.159000000000002,59.979,0.449,0.381,1.26,,,1925.0,50.863,,,,,2957030.0,20190.0,78.132,0.5329999999999999,18273.0,0.483,0.033,29.9,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-19,78330.0,1002.0,668.571,2282.0,12.0,14.286,2069.67,26.475,17.665,60.29600000000001,0.317,0.377,1.29,,,1977.0,52.236999999999995,,,,,2976527.0,19497.0,78.64699999999999,0.515,18160.0,0.48,0.037000000000000005,27.2,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-20,79240.0,910.0,726.857,2293.0,11.0,15.0,2093.715,24.044,19.205,60.586999999999996,0.29100000000000004,0.396,1.31,,,1985.0,52.449,,,,,2995131.0,18604.0,79.139,0.49200000000000005,18795.0,0.49700000000000005,0.039,25.9,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-21,79988.0,748.0,779.857,2298.0,5.0,13.571,2113.479,19.764,20.605999999999998,60.718999999999994,0.132,0.359,1.31,,,1979.0,52.29,,,,,3006973.0,11842.0,79.452,0.313,18757.0,0.496,0.042,24.1,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-22,80699.0,711.0,795.0,2316.0,18.0,12.714,2132.265,18.785999999999998,21.006,61.193999999999996,0.47600000000000003,0.336,1.34,,,,,,,,,3027118.0,20145.0,79.984,0.532,19074.0,0.504,0.042,24.0,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-23,81673.0,974.0,848.429,2344.0,28.0,15.286,2158.001,25.735,22.418000000000003,61.934,0.74,0.40399999999999997,1.38,,,1971.0,52.07899999999999,,,,,3048348.0,21230.0,80.545,0.561,19054.0,0.503,0.045,22.5,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-24,82809.0,1136.0,891.143,2369.0,25.0,16.570999999999998,2188.0170000000003,30.016,23.546,62.595,0.6609999999999999,0.43799999999999994,1.42,,,1964.0,51.894,,,,,3071718.0,23370.0,81.16199999999999,0.617,19268.0,0.509,0.046,21.6,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-25,84396.0,1587.0,1009.7139999999999,2392.0,23.0,17.429000000000002,2229.949,41.931999999999995,26.679000000000002,63.202,0.608,0.461,1.45,,,1995.0,52.713,,,,,3095373.0,23655.0,81.78699999999999,0.625,19763.0,0.522,0.051,19.6,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-26,85980.0,1584.0,1092.857,2424.0,32.0,20.285999999999998,2271.802,41.853,28.875999999999998,64.048,0.846,0.536,1.46,,,2134.0,56.386,,,,,3117767.0,22394.0,82.37899999999999,0.5920000000000001,20177.0,0.5329999999999999,0.054000000000000006,18.5,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-27,87330.0,1350.0,1155.714,2432.0,8.0,19.857,2307.472,35.67,30.537,64.259,0.21100000000000002,0.525,1.45,,,2223.0,58.736999999999995,,,,,3136297.0,18530.0,82.869,0.49,20167.0,0.5329999999999999,0.057,17.4,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-28,88636.0,1306.0,1235.4289999999999,2447.0,15.0,21.285999999999998,2341.98,34.508,32.643,64.656,0.396,0.562,1.45,,,2305.0,60.903999999999996,,,,,3149201.0,12904.0,83.21,0.341,20318.0,0.537,0.061,16.4,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-29,89962.0,1326.0,1323.286,2483.0,36.0,23.857,2377.016,35.036,34.964,65.607,0.951,0.63,1.46,,,2399.0,63.387,,,,,3171562.0,22361.0,83.8,0.591,20635.0,0.545,0.064,15.6,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-09-30,91514.0,1552.0,1405.8570000000002,2513.0,30.0,24.143,2418.024,41.008,37.146,66.4,0.7929999999999999,0.638,1.48,,,2481.0,65.554,,,,,3197636.0,26074.0,84.48899999999999,0.6890000000000001,21327.0,0.564,0.066,15.2,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-01,93481.0,1967.0,1524.5710000000001,2543.0,30.0,24.857,2469.9970000000003,51.973,40.283,67.192,0.7929999999999999,0.657,1.51,,,2560.0,67.641,,,,,3226595.0,28959.0,85.255,0.765,22125.0,0.585,0.069,14.5,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-02,95773.0,2292.0,1625.286,2570.0,27.0,25.429000000000002,2530.5570000000002,60.56,42.943999999999996,67.906,0.713,0.672,1.52,,,2702.0,71.393,,,,,3253095.0,26500.0,85.955,0.7,22532.0,0.595,0.07200000000000001,13.9,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-03,98140.0,2367.0,1737.1429999999998,2604.0,34.0,25.714000000000002,2593.099,62.542,45.9,68.804,0.898,0.679,1.53,,,2850.0,75.304,,,,,3282541.0,29446.0,86.73299999999999,0.778,23539.0,0.622,0.07400000000000001,13.6,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-04,100074.0,1934.0,1820.5710000000001,2630.0,26.0,28.285999999999998,2644.2,51.101000000000006,48.104,69.491,0.687,0.747,1.53,,,2977.0,78.66,,,,,3307795.0,25254.0,87.4,0.667,24500.0,0.647,0.07400000000000001,13.5,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-05,102080.0,2006.0,1920.5710000000001,2659.0,29.0,30.285999999999998,2697.204,53.003,50.746,70.257,0.7659999999999999,0.8,1.55,,,3158.0,83.44200000000001,,,,,3325513.0,17718.0,87.868,0.46799999999999997,25187.0,0.6659999999999999,0.076,13.1,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-06,104316.0,2236.0,2050.571,2717.0,58.0,33.429,2756.284,59.081,54.181000000000004,71.79,1.5330000000000001,0.883,1.58,,,3719.0,98.265,,,,,3348809.0,23296.0,88.484,0.616,25321.0,0.669,0.081,12.3,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-07,107319.0,3003.0,2257.857,2792.0,75.0,39.857,2835.631,79.347,59.658,73.771,1.982,1.053,1.63,,,4000.0,105.69,,,,,3381227.0,32418.0,89.34,0.857,26227.0,0.693,0.086,11.6,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-08,111599.0,4280.0,2588.286,2867.0,75.0,46.286,2948.719,113.088,68.389,75.753,1.982,1.2229999999999999,1.67,,,4138.0,109.336,,,,,3423975.0,42748.0,90.47,1.13,28197.0,0.745,0.092,10.9,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-09,116338.0,4739.0,2937.857,2919.0,52.0,49.857,3073.935,125.21600000000001,77.625,77.127,1.374,1.317,1.68,,,4407.0,116.444,,,,,3455011.0,31036.0,91.29,0.82,28845.0,0.762,0.102,9.8,people tested,,,,,,23.15,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-10,121638.0,5300.0,3356.857,2972.0,53.0,52.571000000000005,3213.974,140.039,88.696,78.528,1.4,1.389,1.68,,,4725.0,124.846,,,,,3490970.0,35959.0,92.24,0.95,29776.0,0.787,0.113,8.9,people tested,,,,,,37.04,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-11,125816.0,4178.0,3677.429,3004.0,32.0,53.428999999999995,3324.367,110.39299999999999,97.167,79.373,0.846,1.412,1.65,,,4924.0,130.10399999999998,,,,,3521257.0,30287.0,93.04,0.8,30495.0,0.8059999999999999,0.121,8.3,people tested,,,,,,37.04,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-12,130210.0,4394.0,4018.571,3039.0,35.0,54.286,3440.467,116.1,106.18,80.298,0.925,1.4340000000000002,1.64,,,5262.0,139.035,,,,,3545486.0,24229.0,93.68,0.64,31425.0,0.83,0.128,7.8,people tested,,,,,,37.04,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-13,135278.0,5068.0,4423.143,3101.0,62.0,54.857,3574.3759999999997,133.909,116.87,81.936,1.6380000000000001,1.449,1.65,,,5669.0,149.789,,,,,3577867.0,32381.0,94.536,0.856,32723.0,0.865,0.135,7.4,people tested,,,,,,37.04,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-14,141804.0,6526.0,4926.429,3217.0,116.0,60.714,3746.809,172.433,130.168,85.001,3.065,1.604,1.65,,,6084.0,160.754,,,,,3620572.0,42705.0,95.664,1.128,34192.0,0.903,0.14400000000000002,6.9,people tested,,,,,,37.04,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-15,149903.0,8099.0,5472.0,3308.0,91.0,63.0,3960.804,213.995,144.584,87.405,2.404,1.665,1.66,,,6538.0,172.75,,,,,3682787.0,62215.0,97.30799999999999,1.6440000000000001,36973.0,0.977,0.14800000000000002,6.8,people tested,,,,,,37.04,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-16,157608.0,7705.0,5895.714,3440.0,132.0,74.429,4164.389,203.585,155.779,90.89299999999999,3.488,1.9669999999999999,1.64,,,6980.0,184.429,,,,,3732187.0,49400.0,98.61399999999999,1.305,39597.0,1.046,0.149,6.7,people tested,,,,,,37.04,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-17,167230.0,9622.0,6513.143,3524.0,84.0,78.857,4418.626,254.237,172.093,93.113,2.219,2.084,1.62,,,7612.0,201.128,,,,,3779791.0,47604.0,99.87100000000001,1.258,41260.0,1.09,0.158,6.3,people tested,,,,,,32.87,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-18,175766.0,8536.0,7135.714,3573.0,49.0,81.286,4644.168,225.542,188.543,94.40700000000001,1.295,2.148,1.59,,,8076.0,213.388,,,,,3814664.0,34873.0,100.79299999999999,0.9209999999999999,41915.0,1.107,0.17,5.9,people tested,,,,,,32.87,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-19,183248.0,7482.0,7576.857,3614.0,41.0,82.14299999999999,4841.861,197.69299999999998,200.199,95.491,1.083,2.17,1.56,,,8375.0,221.28799999999998,,,,,3850148.0,35484.0,101.73,0.938,43523.0,1.15,0.174,5.7,people tested,,,,,,34.72,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-20,192539.0,9291.0,8180.143,3721.0,107.0,88.571,5087.352,245.49099999999999,216.139,98.318,2.827,2.34,1.55,,,8962.0,236.798,,,,,3889947.0,39799.0,102.78200000000001,1.052,44583.0,1.178,0.183,5.5,people tested,,,,,,34.72,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-21,202579.0,10040.0,8682.143,3851.0,130.0,90.571,5352.633000000001,265.281,229.403,101.75299999999999,3.435,2.3930000000000002,1.55,,,9439.0,249.40099999999998,,,,,3948032.0,58085.0,104.31700000000001,1.535,46780.0,1.236,0.18600000000000003,5.4,people tested,,,,,,34.72,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-22,214686.0,12107.0,9254.714,4019.0,168.0,101.571,5672.53,319.897,244.532,106.19200000000001,4.439,2.6839999999999997,1.54,,,10091.0,266.629,,,,,3996745.0,48713.0,105.604,1.287,44851.0,1.185,0.20600000000000002,4.8,people tested,,,,,,34.72,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-23,228318.0,13632.0,10101.429,4172.0,153.0,104.571,6032.721,360.191,266.904,110.234,4.043,2.763,1.53,,,10788.0,285.045,,,,,4056555.0,59810.0,107.184,1.58,46338.0,1.224,0.218,4.6,people tested,,,,,,34.72,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-24,241946.0,13628.0,10673.714,4351.0,179.0,118.14299999999999,6392.806,360.085,282.026,114.964,4.73,3.122,1.51,,,11496.0,303.752,,,,,4110475.0,53920.0,108.609,1.425,47241.0,1.248,0.226,4.4,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-25,253688.0,11742.0,11131.714,4438.0,87.0,123.571,6703.058000000001,310.252,294.127,117.26299999999999,2.299,3.265,1.48,,,11887.0,314.084,,,,,4163105.0,52630.0,109.999,1.391,49777.0,1.315,0.22399999999999998,4.5,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-26,263929.0,10241.0,11525.857,4483.0,45.0,124.14299999999999,6973.651,270.592,304.541,118.45200000000001,1.189,3.28,1.47,,,12282.0,324.52099999999996,,,,,4212348.0,49243.0,111.301,1.301,51743.0,1.367,0.223,4.5,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-27,280229.0,16300.0,12527.143,4615.0,132.0,127.714,7404.3369999999995,430.686,330.99800000000005,121.94,3.488,3.375,1.48,,,13291.0,351.181,,,,,4276444.0,64096.0,112.994,1.694,55214.0,1.459,0.22699999999999998,4.4,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-28,299049.0,18820.0,13781.428999999998,4849.0,234.0,142.571,7901.607,497.27,364.139,128.122,6.183,3.767,1.48,,,13931.0,368.091,,,,,4335589.0,59145.0,114.557,1.5630000000000002,55365.0,1.463,0.249,4.0,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-29,319205.0,20156.0,14931.286,5149.0,300.0,161.429,8434.178,532.571,394.52099999999996,136.049,7.9270000000000005,4.265,1.47,,,14631.0,386.587,,,,,4404544.0,68955.0,116.37899999999999,1.8219999999999998,58257.0,1.5390000000000001,0.256,3.9,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-30,340834.0,21629.0,16073.714,5351.0,202.0,168.429,9005.669,571.491,424.707,141.387,5.337000000000001,4.45,1.45,,,15444.0,408.06800000000004,,,,,4480103.0,75559.0,118.375,1.996,60507.0,1.599,0.266,3.8,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-10-31,362731.0,21897.0,17255.0,5631.0,280.0,182.857,9584.241,578.572,455.91900000000004,148.785,7.398,4.832,1.41,,,16144.0,426.564,,,,,4536794.0,56691.0,119.87299999999999,1.4980000000000002,60903.0,1.609,0.28300000000000003,3.5,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-11-01,379902.0,17171.0,18030.571,5783.0,152.0,192.143,10037.940999999999,453.7,476.412,152.80100000000002,4.016,5.077,1.37,,,16427.0,434.042,,,,,4585135.0,48341.0,121.15,1.2770000000000001,60290.0,1.5930000000000002,0.299,3.3,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-11-02,395480.0,15578.0,18793.0,5875.0,92.0,198.857,10449.55,411.60900000000004,496.55699999999996,155.232,2.431,5.254,1.35,,,17223.0,455.074,,,,,4649236.0,64101.0,122.844,1.694,62413.0,1.649,0.301,3.3,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-11-03,414844.0,19364.0,19230.714,6102.0,227.0,212.429,10961.195,511.644,508.12300000000005,161.23,5.997999999999999,5.6129999999999995,1.34,,,18160.0,479.832,,,,,4712224.0,62988.0,124.508,1.6640000000000001,62254.0,1.645,0.309,3.2,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-11-04,439536.0,24692.0,20069.571,6475.0,373.0,232.28599999999997,11613.618,652.423,530.2869999999999,171.085,9.856,6.138,1.33,,,18654.0,492.884,,,,,4779914.0,67690.0,126.29700000000001,1.7890000000000001,63475.0,1.6769999999999998,0.316,3.2,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-11-05,466679.0,27143.0,21067.714,6842.0,367.0,241.857,12330.802,717.185,556.661,180.782,9.697000000000001,6.39,1.32,,,19114.0,505.039,,,,,4845330.0,65416.0,128.025,1.7280000000000002,62969.0,1.6640000000000001,0.335,3.0,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-11-06,493765.0,27086.0,21847.286,7287.0,445.0,276.57099999999997,13046.481000000002,715.678,577.259,192.54,11.758,7.308,1.3,,,19479.0,514.683,,,,,4919545.0,74215.0,129.986,1.9609999999999999,62777.0,1.659,0.348,2.9,people tested,,,,,,71.3,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-11-07,521640.0,27875.0,22701.286,7636.0,349.0,286.42900000000003,13783.006000000001,736.5260000000001,599.8240000000001,201.762,9.221,7.568,1.26,,,20249.0,535.028,,,,,4985060.0,65515.0,131.717,1.7309999999999999,64038.0,1.692,0.354,2.8,people tested,,,,,,75.0,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
Poland,POL,Europe,2020-11-08,546425.0,24785.0,23789.0,7872.0,236.0,298.42900000000003,14437.886999999999,654.88,628.564,207.998,6.236000000000001,7.885,1.22,,,20214.0,534.1030000000001,,,,,5044824.0,59764.0,133.297,1.579,65670.0,1.735,0.36200000000000004,2.8,people tested,,,,,,75.0,37846605.0,124.027,41.8,16.762999999999998,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.865
